Community,Twitter Handle,Similarity Score,Influence Score,Total Score
1649,lifetimeban99,0.5984069483261383,1.2330005284565266e-05,0.44880829374592485
1520,kettautomobile,0.5982659027014291,0.0001860662055954229,0.44874594357747066
379,shane_o_d,0.5974652262176,0.0021689113040127854,0.44864114748920325
364,richdawe77,0.5973317864068186,0.0021498427654227823,0.44853630049646964
41,ps_lukwago,0.5452216093879507,0.15847156189137046,0.4485340975138057
258,ernest_rw,0.5959887460397695,0.006046479470576721,0.4485031793974713
342,pivotcloud,0.59724204305379,0.00220572679567116,0.44848296398926035
382,perthwise,0.5970833655179748,0.002204812490036247,0.44836372726099016
1308,gfriend,0.5976521466042402,0.00044412752898432455,0.4483501418354262
508,arslankhalid,0.5977955814063391,4.22328461943199e-06,0.4483477418759092
532,saku_zuckerberg,0.597719849245467,1.7018198562087657e-06,0.44829031238906425
82,evguenigarbar,0.596452238434647,0.0037238511050676727,0.4482701416022522
1446,rinakata13,0.5976427466660271,1.4209346179413935e-05,0.4482356123360652
41,akokoken,0.5448015467705469,0.15842899408763678,0.44820840859981936
14,motivate,0.535488767178409,0.1861536060652824,0.44815497690012734
4,daniel63103646,0.5506873015249929,0.13980032910973111,0.44796555842117747
27,_thabang_m,0.5620189230676513,0.10571239972106083,0.4479422922310037
1052,empowermentceo,0.5971803798088511,1.1285752730647602e-06,0.44788556700045656
536,daniebello,0.5970310998418896,1.3570826348356506e-05,0.4477767175880043
939,stneotsaircon,0.5969991799839129,3.755640738916035e-06,0.4477503238981194
160,clevercustard,0.596246970701448,0.0021616359686339945,0.4477256370182446
1521,my_newtown,0.5968042428187896,2.1851642662985486e-05,0.44760864502475795
1693,theevuprising,0.5966496226087084,5.156578062429814e-07,0.4474873458709828
14,darktumbllr,0.5046049506061316,0.27600360396778173,0.4474546139465442
39,a_alok,0.5958441493143345,0.0021481338361814557,0.44742014544479625
1555,autoexpress,0.5956157747767086,0.0027645011293818637,0.44740295636487687
4,jpr007,0.5450088444234926,0.15457188831450894,0.4473996053962467
450,edfenergy,0.5964359886314919,0.00026146465695182144,0.44739235763785695
41,jacquescirumva,0.5436600997308981,0.15844760572002115,0.4473569762281788
1444,newsbotnetwork,0.5963800722743777,0.00017571471060021064,0.44732898288343337
1,zackzackzack4,0.5164590926045353,0.2398251030868419,0.4473005952251119
558,crtgamer1,0.5963738041864783,1.6197724768923063e-05,0.447284402571051
41,enterpriseslacc,0.5435702345249511,0.1584259027516584,0.44728415158162793
4,tesla_raj,0.5514359416091861,0.13469538538245804,0.44725080255250405
14,oddlypieasing,0.5093083449708246,0.2606485963662401,0.44714340781967843
63,alandail,0.59546395444258,0.0021546151930822745,0.44713661963020557
50,psuedosun,0.5811577849405127,0.04496974772604157,0.44711077563689494
14,sadshawtys,0.5173130192057589,0.23649485204674375,0.4471084774160051
109,john80199075,0.594422473540372,0.004143303484259034,0.4468526810263438
92,artemis7310,0.5946618929319097,0.0021584832401112257,0.4465360405089601
290,visitkigali,0.593818853905406,0.004490183836039274,0.4464866863880643
328,bdbeberlin,0.5943593696577115,0.0021635855835367966,0.44631042363916784
27,silentset24,0.559783983388494,0.10565399842619713,0.44625148714791973
25,k_harmans,0.588419141426863,0.019504727616688627,0.4461905379743194
255,inmotionvc,0.5941304650190117,0.002327275256061788,0.4461796675782742
41,nyashamaramban2,0.5420478844827362,0.1584258025759004,0.4461423640060273
340,paullewismoney,0.5936203243118572,0.0036197459744841567,0.44612017972751394
427,robingwinnett,0.5947894693125372,3.818154405965523e-05,0.44610164737041774
1165,bucksevs,0.5946494589802276,5.088215064232267e-05,0.4459998147728313
551,buildwithjoe,0.5946079219622368,6.629106190884241e-06,0.4459575987482253
1,swan74078043,0.5315577592380527,0.18913518268083487,0.44595211509874827
1,postnormalera,0.5145849769765248,0.2398309718709878,0.4458964757001406
411,tocalberta,0.5932893742550135,0.003662036271852605,0.44588253975922326
212,rangemaroa,0.5932452957914547,0.0037178552274392315,0.44586343565045083
1,genericgene,0.5252312624777793,0.20715479710938323,0.4457121461356803
1018,lilygreyltd,0.5941615325936747,3.3248537335629863e-06,0.4456219806586894
23,rwaccommodation,0.5752907222226692,0.056230633764840804,0.44552570010821213
419,esportsobserved,0.5930645233058905,0.0027176399737461887,0.4454778024728544
23,barbermitch,0.5786940141925148,0.04565099125572886,0.44543325845831827
1003,uppeggah,0.5938633872640937,4.982460608151372e-05,0.4454099965995907
25,greenfleetnews,0.5871477766150507,0.02007091667450483,0.4453785616299142
15,350montana,0.590498288215884,0.00958729097142031,0.4452705389047681
401,peelchrysler,0.5928235699134063,0.0023657064801966402,0.44520910405510394
14,loiterrsquad,0.5335266938028687,0.1801030201236906,0.44517077538307415
27,thabang_im,0.5582510935712127,0.10566919289240086,0.44510561840150975
1675,rilsrislan,0.5934170021216408,1.6750252457067557e-05,0.4450669391543449
1,porsche_sutton,0.5329308032829247,0.181288678101324,0.4450202719875246
1515,geopoliticalbum,0.5933101472730238,2.1532277529138356e-05,0.44498799352415014
486,droomdiscovery,0.592782280999282,0.0015749795778642705,0.4449804556439276
27,sfkhoops,0.5579590598225324,0.10565608035388373,0.4448833149553702
1,rajivjagarnatha,0.5344573693995524,0.176015418291507,0.444846881622541
1505,leblanclexus,0.5930806576370499,1.2102125463858738e-05,0.44481351875915337
387,stephenjohnril1,0.5923639556301572,0.0021482428069735998,0.4448100274243613
634,dougnesbitt,0.5930492052006864,2.2410002288233612e-05,0.44479250640108686
50,sophiedotedu,0.5779381997306834,0.04498045322580252,0.44469876310446316
102,ayushku92189490,0.5918729815498999,0.0029521970292996696,0.4446427854197498
353,electriccarsite,0.5920044648384261,0.002356764676829823,0.444592539798027
1587,bigbrother2u,0.5926194696473555,1.3133430565192005e-05,0.44446788559315786
1,vwgroupitalia,0.524620509447148,0.2036473106802103,0.44437720975541356
49,motorsportfan86,0.5582768651091182,0.10235247746349836,0.4442957681977132
237,agreeongreen,0.5897866732250381,0.007725365485050069,0.44427134629004106
307,carsbazr,0.5907108190420751,0.004854700835433968,0.44424678949041485
110,benvsacbiz,0.5915259482808001,0.0022514599412924493,0.4442073261959232
246,gurdipsahota,0.5915059904835983,0.002151529684020349,0.4441673752837038
357,lifeoftdotn,0.5914619990232004,0.002153704435472024,0.4441349253762683
504,snellingdean,0.5921358260998635,3.557043438189705e-05,0.4441107621834931
4,ec_tesla,0.545719879712227,0.13904090716208145,0.4440501365746906
1671,fullonelectric,0.592033878592604,1.0444466755817413e-05,0.444028020061142
329,only1rooboy,0.5912925421548373,0.0022020173075137117,0.4440199109430064
8,rwandarob,0.5560932604728135,0.10729307925163425,0.4438932151675187
8,clarity_tweets,0.5560755144607402,0.10681017796824298,0.4437591803376159
911,watchdogug,0.5915918941278542,7.959932507898755e-05,0.4437138204271604
224,fiamgames,0.5905624459856251,0.0025637449613885527,0.44356277072956596
34,otunbakush1,0.5843452572641975,0.02099663858897815,0.4435081025953927
1,jaguarcanada,0.5347762380654604,0.16966785660527775,0.44349914270041474
413,wedoapps,0.5905276637144979,0.0021585652270709917,0.44343538909264124
14,traveipage,0.48431299176190323,0.3207172355554636,0.4434140527102933
1,evexplain,0.5181254027770665,0.21891072595765212,0.44332173357221294
904,emfisecurities,0.5910695530229744,2.772908608597917e-05,0.44330909703875226
1271,appliedgifteded,0.5910122108235488,1.0100464971202376e-05,0.4432616832339044
14,moviepoets,0.5029239672752602,0.26412003082974717,0.4432229831638819
1361,jeanbrooks68,0.5909476796360892,1.7689965096376516e-05,0.443215182218341
1246,hatfieldseat,0.590894440120947,8.036983890137128e-05,0.44319092255043563
383,smash_a_holic,0.589936706993864,0.0027742333696957177,0.4431460885878219
106,bath_voice,0.5901327667835753,0.002151524429346566,0.4431374561950181
883,sethharvest,0.5907936902938378,8.530641304540141e-07,0.44309548098641094
41,uggoprince,0.5379573752928001,0.158440685679639,0.44307820288950983
592,boomersdaily55,0.5907152125094807,4.2514858077202285e-06,0.44303747225356244
1112,willvo2maxout,0.5907024411276006,5.331452624791135e-06,0.44302816370885667
16,kumbaresources,0.5620642350935764,0.08563068261174836,0.44295584697311935
28,reutersplus,0.5792034157110829,0.033989139326556644,0.4428998466149513
78,mb_press,0.5890375488881094,0.004439647306626751,0.4428880734927388
471,guerillagirly1,0.5904862247817242,1.4549540383044041e-05,0.4428683059713889
934,henryslocks,0.5904831673074106,1.2511704828920423e-05,0.44286550340676517
680,renomate,0.5903167281765024,9.997952156677895e-06,0.44274004562041597
14,partyprobs,0.4947709821949301,0.28653846721750503,0.4427128534505738
25,newelectricirl,0.5826672343696858,0.022753529591832345,0.4426888081752225
27,mglempire,0.5550038292514118,0.10572098020091636,0.44268311698878793
317,nd_isc,0.5890520724431393,0.002981738795813784,0.44253448903130793
61,higirod,0.5464356674382743,0.13064507372298062,0.4424880190094509
802,joshchavis65,0.5899794808547023,1.0978182295082526e-05,0.4424873551866005
8,cityofkigali,0.5559829032987506,0.10184759757180625,0.44244907686701446
1656,oem_repair,0.5899121340861785,1.6615967757129664e-05,0.4424382545565731
477,scottdeatherage,0.5898784115237756,3.2476621473723095e-05,0.44241692779820013
610,privateplate4u,0.5898551745122518,2.3202684337416537e-05,0.4423971815552732
1470,kiaofjerseycity,0.5897798796782374,3.493437866532377e-05,0.4423436433533444
15,naturerulesus,0.5865934423969563,0.009585179668145784,0.4423413767147537
310,wecdata,0.5889821232565029,0.0022828118830308225,0.4423072954131349
977,knowledgeandwi2,0.5897068772050938,5.79496601637858e-07,0.44228030277797076
1423,rendlegary,0.5896588862562852,1.0079488796422532e-05,0.44224668456441296
607,tubepipejournal,0.5896180975767648,3.2758338588373234e-05,0.4422217627672207
61,mamagianni,0.5460526592130626,0.13061764864346057,0.44219390657066204
1198,cosaingalway,0.589578320108092,9.691331788110196e-06,0.442186162914016
41,tom_courtright,0.5366833170269809,0.1584303742140686,0.44212008132375286
1336,mark00923601,0.5894432634693514,1.0744404711255224e-05,0.44208513370319136
14,thetimeigothigh,0.49517103650787564,0.28273400482296246,0.44206177858664736
1681,markeburge,0.5892966968474102,3.790693634975972e-05,0.4419819993696451
186,amagadget,0.5869368203515227,0.006197144721270065,0.44175190144395954
520,vergeheaders,0.587604806779353,0.004152759087760765,0.441741794856455
137,kendmacgregor,0.5866115035215452,0.006689352084967171,0.4416309656624007
57,tootlesthetaxi,0.5866031910188102,0.006701018290821363,0.44162764783681296
679,johnny_fixer,0.5887261500411641,1.6608053819480815e-05,0.44154876454432795
1160,maiaenergyltd,0.5887192783377905,3.5752868967270786e-05,0.4415483969705847
27,dpunisher_1881,0.5534946888739161,0.10565289947077601,0.44153424152313103
14,plnksecret,0.494572307906892,0.28181227777067447,0.4413823003728376
1325,engtechnow,0.5884761223524475,5.403666250130383e-06,0.4413584426808982
49,laminxlvii,0.5599646841129398,0.08496867104560002,0.44121568084610485
1290,jrendell,0.5882456483902101,2.8194419844091084e-05,0.4411912848976186
41,k_anye,0.5353841391883231,0.15844427940887312,0.44114917424346056
1,marktremba,0.5160046024144026,0.21657420517396314,0.4411470031042928
184,mrbcwalker,0.5870831688232624,0.003067676596666415,0.4410792957666134
14,familyguyclipz,0.5245902666392008,0.19033566180082312,0.4410266154296064
4,officialabq,0.5412610995228198,0.13980564106111026,0.4408972349073924
1,leetonymcavoy,0.5156344321524191,0.2165728925704584,0.44086904725692894
714,mcscorer61,0.5876970891791732,7.206330615829596e-07,0.4407729970426453
1297,boggusharlingen,0.587329909831988,0.0005100679989455669,0.44062494937372737
241,gristlebritches,0.586669198843761,0.0021542103698900606,0.44054045172529327
314,name256,0.5866579767909365,0.0021517405395052383,0.4405314177280787
81,andrewarmstro89,0.5866245913199974,0.002154673463087215,0.4405071118557699
41,africanbizmag,0.5343884934875425,0.15880843423344218,0.4404934786740174
350,omegauground,0.5854787850092588,0.004244916576050773,0.4401703179009568
800,seanwal49402031,0.5868867316719785,6.283835905847833e-06,0.44016661971296034
286,mjudana,0.5847635913525139,0.005980862100180777,0.4400679090394306
1070,gain_solutions,0.5865362093341101,1.5776464036253585e-05,0.4399061011165916
29,admiern,0.5698866845205008,0.0489601636426841,0.4396550543010467
0,dorianover9000,0.5529324173288109,0.09928818248919155,0.4395213586189061
1180,logupdateafrica,0.5859782201369037,2.2128600160773677e-05,0.43948919725271796
230,eac_eu,0.585259426060055,0.0021477184181614897,0.4394814991495816
1,andreafiorello,0.518290558080785,0.20298736211318694,0.43946475908888544
553,sdho,0.5858863107424368,2.3635588187154815e-05,0.43942064195387437
34,mickyiv4,0.5827011381880156,0.009497460651338194,0.4394002188038463
890,leadingedgemtls,0.5858322063096663,5.482103124555676e-05,0.43938785999006114
1008,timekiller_s,0.5858434479004054,1.6126424266615344e-05,0.43938661753137076
80,eastvillagetwt,0.5569656486700765,0.08661006055806192,0.43937675164207285
512,vergetaglines,0.5852588820665519,0.0016503886876181502,0.43935675872181845
229,72point,0.5847260462445122,0.002637515740923627,0.43920391361861505
125,mgmotor,0.5825973257921063,0.008238897923665061,0.439007718824996
23,kamaulisbeth,0.5732432067080253,0.03626507442071624,0.43899867363619804
190,monicavanzant,0.5834070867293938,0.005222551544900798,0.43886095293327054
301,heraldpe,0.5828790963612251,0.006641040741695356,0.43881958245634267
1,nissanmotor,0.5186000590630196,0.19916912927478136,0.43874232661596013
1645,thaiparampil,0.58497583931967,5.371495210322139e-06,0.4387332223635551
946,mrdasar,0.5848504076255834,9.001159624686721e-06,0.4386400560090937
1,iamthemacman,0.5125612369280941,0.21657928088080505,0.43856574791627184
4,heatherdawnper1,0.5375480728629904,0.14161676810452595,0.4385652466733743
1,volkswagen,0.49116795132946234,0.2806049563959806,0.4385272025960919
27,tashataytay,0.5493991116357759,0.10565543509801416,0.4384631925013355
732,bennafordroush,0.5846008085533069,7.800444927873651e-06,0.43845255652621207
1132,sartinkpent,0.5845091145086212,6.050875912725407e-06,0.4383833486004441
1461,miriamcrespo7,0.5844851849683312,6.446283193594312e-06,0.43836550029704685
340,peterscott1973,0.5836374723455853,0.002152473770400732,0.43826622270178917
983,neilmbriscoe,0.5843029653677795,2.46211777520642e-05,0.4382333793202726
1083,bradholt,0.5840582852855116,2.3033882980180462e-05,0.43804947243487874
231,rwandatoworld,0.5787323792653237,0.015766371807041584,0.4379908774007532
136,coachaworkman,0.582654670151937,0.0037325889064601394,0.43792414984056777
1127,jonathanwaxman1,0.5837088495602974,2.8284144962004262e-05,0.4377887082064636
141,dassault3ds,0.580177180545593,0.010394798418229951,0.4377315850137522
27,herictorresjr,0.5484218180877866,0.10564933357417947,0.43772869695938477
50,bjorny_baby,0.5685273553346294,0.044972987088798114,0.4376387632731716
0,sdagger02,0.550376582856932,0.09930282649146936,0.43760814376556634
14,60secfightz,0.4742479530327805,0.32745783806155576,0.4375504242899743
41,neemadoreen,0.5304266972632554,0.15863503805002238,0.43747878245994715
89,rughs4,0.5757784523867221,0.02241610565636335,0.43743786570413246
14,exquisitbeautyy,0.5238735140429454,0.17799987344743964,0.43740510389406895
41,uidc_ug,0.5303189161694363,0.15850420174715896,0.43736523756386697
149,cenbai,0.5822990213089759,0.0021718341861732492,0.43726722452827527
390,swamimatt,0.5821622670552001,0.0021544347174705927,0.4371603089707678
350,qenymor,0.5818859057132948,0.0029515282512505158,0.4371523113477837
49,yeujiinioi,0.5473481157757617,0.10646430603568481,0.4371271633407425
591,jcesrhub,0.5827930254794254,6.502049799011813e-05,0.43711102423406656
61,deusdediti,0.5461070233801608,0.110040436822773,0.43709037674081386
1056,dami_willis,0.582634680267791,2.4559708681316253e-05,0.43698215012801356
29,infoafricgroup,0.5691026173364787,0.04021824646206338,0.43688152461787483
1212,travelandsing,0.5824535785787751,3.761508523165146e-05,0.43684958770538923
702,rcarrollcb,0.5824372072775049,1.9122095005970543e-05,0.43683268598188013
557,st_driving,0.5822746721272025,0.00013471018282911176,0.43673968164110916
400,univercurious,0.5313986912247102,0.15240122575334578,0.4366493248568691
125,mgstoke,0.580031942242296,0.005509555724684748,0.4364013456128932
4,i_am_ssthakur,0.5352518639247151,0.13980390917637067,0.43638987523762907
1141,dublinpedaller,0.5815895289429157,3.181017745843543e-05,0.43620009925155134
290,muzdem,0.5805904706686149,0.0029572962679502725,0.43618217706844875
4,dathandsomejerk,0.5303678627985563,0.15358187139912283,0.43617136494869796
1,urban_plan_b,0.5137639936332645,0.2029789415906167,0.43606773062260257
61,dwilsonally,0.5443082276106569,0.11119519710233389,0.4360299699835761
496,lester_mncee,0.581253049138271,2.9287406395547527e-05,0.4359471087053022
127,bongogirl32,0.580468093540939,0.00215463109340465,0.4358897279290554
257,iot_automotive,0.5804469413542268,0.0021547526361893076,0.43587389417471745
41,mulezed,0.5283143348130696,0.1584622042344154,0.435851302168406
250,kevinolearygrp,0.5803714172224115,0.002153689470627925,0.4358169852844656
41,anie60662018,0.528278635577892,0.15842537423817646,0.43581532024296316
413,activa_uk,0.5800164766012608,0.0021543187662170925,0.43555093714249987
89,loccheadrick,0.5732557874806449,0.022426757349122212,0.4355485299477642
49,nahnaquequ,0.5524045376620486,0.08494996318830732,0.43554089404361324
14,deep_quo,0.4757384081945504,0.3147942627880015,0.4355023718429132
882,nhlanhlamadide,0.5806323088693053,7.638071826564875e-06,0.4354761411699356
1536,hollylynchny,0.5805347828146832,3.124875788089273e-05,0.4354088993004826
316,naqibmahfuz,0.5797736102118868,0.002171624767179657,0.43537311385071004
1321,squelchtone,0.5804088255175808,6.0153785261939646e-05,0.4353216575845011
90,arnaudbanner,0.579666253804483,0.0021937039076781366,0.43529811633028176
29,j_mhungu,0.563931291343223,0.04898397237991752,0.43519446160239655
14,sexualgifs_,0.5066001471153794,0.22095873473058447,0.4351897940191807
27,ebubekirsarika5,0.5476533550125304,0.09756853395934878,0.43513214974923503
954,fixlimerickbus,0.5801584249620294,1.5844647982632615e-05,0.43512277988351766
14,8bitporn,0.5268021019313703,0.16003044803026156,0.43510918845609314
237,greenlivingguy,0.5768446052045503,0.009561779459972214,0.43502389876840575
1000,evil__saint,0.5798560614184354,1.7870096006549607e-06,0.4348924928162267
10,shrimanyogee,0.5683835501679562,0.034187898910211796,0.43483463735352007
300,maureenannwalsh,0.5790157080806572,0.0021611677938758777,0.43480207300896184
106,nhsbanesccg,0.5789711528798,0.0022093035218611837,0.4347806905403153
14,fingering,0.4942900330067753,0.2560900175475152,0.43474002914196025
1,michaelvergona,0.5073175430811555,0.21657667432624142,0.43463232589242695
61,hermannaplogan,0.535955315698065,0.1306177683283632,0.4346209288556395
814,gotosangram,0.5794809259463487,4.1409655366862496e-07,0.43461079798389995
4,patrickfrickel,0.532119560587786,0.1418553779294529,0.4345535149232027
25,smart24tvuganda,0.570643840563085,0.02615310835755992,0.4345211575117038
462,outerspacemanii,0.5792298808700597,1.6145371830917756e-05,0.4344264469955024
53,schneiderneuro,0.5766541523755322,0.007437340977497759,0.43434994952602357
1455,revolutionsolar,0.5790392059973829,1.909959944939975e-05,0.4342841793978995
286,tshepo_kgadima,0.5741804943492843,0.014586268994820161,0.4342819380106683
374,blackbox_ns,0.5782829548657856,0.0021902339902233232,0.434259774646895
50,katichu19,0.5639179929705613,0.04498104139609728,0.43418375507694534
1277,spyderrae,0.578883087430754,4.2538482109276205e-06,0.43416337903511826
14,theadventurepic,0.4983730725584865,0.24132415541223998,0.4341108432719249
212,echenze,0.5773206326803882,0.0037509046342108303,0.43392820066884386
8,uwabareze,0.542950276813847,0.10680453781327204,0.43391384206370326
14,bestfriendze,0.49028940847638003,0.26467667639447395,0.4338862254559035
157,bettybeth4,0.5757788635022175,0.00816652178078135,0.4338757780718585
7,yemmysadiq,0.5745565211656545,0.011757833795537683,0.4338568493231253
4,ecoheliguy,0.5264475738138173,0.1560795649175311,0.43385557158974575
49,itz_dannz,0.5501484586177489,0.08496268953279112,0.43385201634650944
1301,noahjgordon,0.5783392830100769,1.141266482464044e-05,0.43375731542376383
480,thecoldhole,0.5782971135601157,1.892243544673251e-05,0.4337275657789485
317,willruger,0.5772026772401663,0.0030427514232373187,0.433662695785934
1025,lexussidcup,0.578206472654093,1.8622811359406597e-05,0.4336595101934096
1022,lexuscroydon,0.578206472654093,1.6594324874228282e-05,0.4336590030717883
1023,lexusedgware,0.578206472654093,1.3018706939312363e-05,0.4336581091673046
200,diamond6771,0.5774447621440659,0.0021496196631690854,0.43362097652384174
57,thesoulcab,0.5756234639089928,0.006681620344564677,0.43338800301788577
158,mindhealer2,0.5767748958554814,0.0029578191585455742,0.43332062668124743
1337,astromarkmarley,0.5776286915255477,0.00018599719562878815,0.433268017943068
1719,robinsline,0.5776004683857621,8.538066427532488e-06,0.4332024858059284
383,andrewharding4,0.5766399104314051,0.002784720562012247,0.43317611296405684
112,donchogunchev,0.5767705139258451,0.002152797756145253,0.4331160848834201
14,unexplanied,0.5129028485009921,0.19314972644186199,0.4329645679862096
0,cervas_ftrr,0.5441801762306103,0.09929068600757097,0.4329578036748505
270,lucieniibi,0.5765324982484971,0.002169338080997099,0.4329417082066221
27,ehmayeka,0.5418820455877098,0.10566916106367383,0.4328288244567008
170,tridenthc,0.5763318033533233,0.0021590905641059774,0.432788625156019
28,___misskam,0.5721467774020887,0.014670027250198961,0.4327775898641163
61,sethobiero,0.5464807283223664,0.09163537329836903,0.43276938956636707
29,x_viiii,0.5605670815044548,0.048963736476865784,0.43266624524755753
41,virginiamthorpe,0.5240145857193315,0.15844330723856595,0.4326217660991401
776,fshokoohi,0.5768098294287288,4.612461017809683e-06,0.4326085251868011
122,akshatrathi,0.5752738897465678,0.0043619493854203505,0.43254590465628096
8,oliviercloud,0.5411240375368171,0.10680222680343307,0.4325435848534711
453,nscitech,0.576700556382663,3.3177751776621132e-06,0.4325262467307917
13,mtoonster24,0.5719895155580071,0.013933547871378954,0.43247552363635006
27,resmach55,0.5440971206655423,0.09756872490873265,0.4324650217263399
27,cannedcat,0.5412576760367184,0.10566051629557364,0.4323583861014322
22,tukurbk,0.5324496658299678,0.1318559579420892,0.43230123885799815
1352,darke_conteur,0.5763741654596382,3.1986258588103555e-05,0.4322886206593756
220,dailynation,0.5338049052516233,0.12705120301887654,0.4321164796934366
14,tripinatweet,0.512029351005375,0.19216617956276813,0.4320635581447233
218,jaguarmena,0.5739477321630585,0.006373452489162278,0.4320541622445844
272,ashleyboylenews,0.5752802507060015,0.002156824273713998,0.43199939409792965
174,cyndi7whale,0.5748238034024911,0.0029663351077979802,0.4318594363288178
28,thelaoluoflagos,0.570777094938233,0.014917500305440399,0.4318121962800349
41,zimbabweantimes,0.5229304727223316,0.15842972448034223,0.4318052856618343
1,joshkalisa,0.48811732622649795,0.26286541836523963,0.4318043492611834
41,serene_yemanja,0.522915731090783,0.1584288185884054,0.43179400296518866
4,theelonews,0.5176280892365668,0.1740439850303804,0.43173206318502017
686,fame_dubai,0.5756224370411935,7.684554384631161e-06,0.4317187489194913
1295,pulselivekenya,0.5755646000393366,8.577960495609914e-05,0.4316948949307415
76,apollonaught1,0.5743394169563422,0.0037258129772513946,0.4316860159615695
401,thepetester1,0.57476025484885,0.0021579435043222925,0.431609677012718
1590,andyvermaut,0.5753652997219934,2.1314625647418425e-05,0.43152930344790685
14,thevinefights,0.5143831499963132,0.18279272971476704,0.43148554492592667
14,30secfightsvids,0.4999426741675229,0.22583301317448645,0.4314152589192638
1,fmfcastillo,0.5029671513186219,0.21664504249057503,0.43138662411161016
219,ford,0.5728625612660686,0.006725136077250475,0.4313282049688641
1699,mihirmanek1982,0.575063480938921,2.6123636802732216e-06,0.4312982637951108
144,nlepan,0.5737156964223149,0.003737751671238204,0.43122121023454574
408,vrittmann,0.5737496893880728,0.0021621789761906984,0.4308528117851023
29,perezmunyao,0.5610124377143032,0.04022610822358299,0.43081585534162314
14,quotebeauties,0.43372473467170003,0.42171603952825587,0.43072256088583893
699,dubmate1,0.5741594703702567,1.8723310139488317e-06,0.430620070860446
421,sgfleetuk,0.5740629869129478,1.8364788136826143e-05,0.430551831381745
1093,aveteresa,0.5739274038039123,1.7306259342894958e-05,0.4304498794177699
33,zinzielynne,0.5707192560359114,0.009633655629368828,0.43044785593427576
8,dshenyi,0.5383038167937049,0.10680620332106891,0.43042941342554586
50,mrtnewc,0.5588846059879928,0.04497117117664324,0.4304062472851554
1379,prolectricltd,0.573839979933691,2.1512970154367208e-05,0.4303853631928068
300,embojournal,0.5729403533577664,0.002575651742963729,0.43034917795406574
50,official_keeby,0.5587163619170433,0.04497169823982575,0.4302801959977389
724,richardswart,0.5736460143345986,7.41697135221768e-05,0.43025305317932955
1273,krankier,0.5735453457796876,1.2884729472459504e-05,0.4301622305171338
620,mark_sait,0.5734965917199083,7.145519041331805e-06,0.4301242301696916
283,kirklandenviro,0.5727014972760945,0.0022319376686999164,0.4300841073742459
580,wellesleytoyota,0.573365151988201,8.405080440459294e-05,0.43004487669225194
41,m_jay94,0.5205673757520531,0.15844344396987942,0.4300363928065097
742,top__trending,0.5733530415438629,3.18229293000962e-06,0.43001557673112967
6,kwasi_cashin,0.5531507368089441,0.060131104753918335,0.4298958287951877
95,joelwakan,0.5688826174360393,0.012922920117420435,0.42989269310638456
1344,geekguam,0.5731674568244569,1.7556806442111175e-06,0.42987603153850373
23,vitacoppedge,0.5578707931600905,0.04565734008349909,0.4298174298909426
14,onnaeliese,0.5169084069260668,0.16845733071090058,0.4297956378722752
25,uotnight,0.5663864548928955,0.019514607930386833,0.42966849315226835
218,emjaguarbahrain,0.5721329876350113,0.0021799909988350834,0.42964473847596724
151,forbeslife,0.5719171390530137,0.0028117949443391545,0.42964080302584506
8,ampuhwe,0.5372137536850349,0.10681049342872709,0.42961293862095795
109,benlafoumoque,0.5717030962821393,0.0029624047535310597,0.42951792339998723
689,notofassisi,0.5725905153313403,8.095871795172907e-05,0.4294631261779932
1351,crowsonglodge,0.5725767234641636,1.0271531065619622e-05,0.4294351104808891
28,agunbiadeayoku1,0.5674962968229708,0.01465157180517259,0.42928511556852117
587,donaldswanson14,0.5723271264500651,1.585805217414688e-05,0.42924930935059236
186,matesteph,0.5710217251384113,0.0037573297181347394,0.4292056262833422
693,drivingschoolza,0.572240081965836,8.072087914508135e-06,0.4291820794963556
511,harrydouglas,0.5722155190223122,1.2420995129754593e-05,0.42916474451551656
703,manguscolorado,0.5720834521083794,1.8023025597085697e-05,0.42906709483768385
4,dricklyp,0.5254432871885205,0.13979386524781515,0.42903093170334416
14,sixsensewords,0.48488536784356173,0.2613562910127579,0.42900309863586084
970,sharmaromesh,0.5719065875153048,7.208474403703001e-05,0.42894796182248784
46,goldentouch73,0.5694758499161516,0.007306717902773428,0.4289335669128071
730,nice__az,0.5718107721116243,2.6141415688862604e-06,0.4288587326191105
27,sissysaraswati,0.536537557906318,0.10569074137414045,0.42882585377327354
963,magicfetus3,0.5717502386056332,1.4403913591486107e-05,0.4288162799326228
203,dlonorse,0.5707468516081863,0.00295841305264494,0.42879974196930093
98,atsen_,0.5709688562501682,0.0021780780251955396,0.42877116169392504
8,sanoaka_m,0.5359895248535198,0.10681014991244872,0.42869468111825204
378,serialtweeper,0.5707829810284212,0.0022230382516376704,0.42864299533422534
1692,gedespi,0.5714964659468755,1.7794029054561348e-05,0.4286267979674203
50,alanaesea,0.5564605486658545,0.044979034500075905,0.42859017012440986
61,africa_biz,0.5373369308238894,0.1020972405936683,0.42852700826633416
1031,canadian_stew,0.5712040646848878,2.147450273670499e-05,0.42840841713935
6,nekilis,0.5511060849399784,0.0601459865374407,0.42836606033934393
16,libenchmark,0.5421530170786709,0.08697970404165928,0.42835968881941805
49,kenkafui20,0.5427426082006551,0.08496095487884571,0.42829719487020274
61,faithlangat7,0.5274866939493511,0.13062020903809043,0.42827007272153594
212,owuormichael,0.5689203880225453,0.006314861228239946,0.42826900632396897
